Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Number_of_Subjects,Average_Score
ID01680,Female,23,Economics,87.2,2.1,3.06,6.9,5,3.47,6,67.81
ID01681,Male,24,Mathematics,56.6,2.6,3.61,5.7,6,3.35,8,72.02
ID01682,Female,20,Psychology,84.1,0.6,3.46,5.7,7,3.46,4,68.89
ID01683,Female,19,Mathematics,88.4,3.4,3.51,5.2,10,3.57,4,76.52
ID01684,Female,22,Engineering,83.7,8.4,3.0,6.8,5,3.51,7,76.04
ID01685,Male,20,Computer Science,76.6,4.5,4.0,8.6,6,3.8,5,86.2
ID01686,Female,19,Computer Science,70.8,2.4,3.34,7.6,10,3.42,6,66.13
ID01687,Female,23,Business,100.0,3.9,3.22,7.8,6,3.42,6,78.12
ID01688,Male,18,Engineering,85.5,0.9,2.72,5.4,6,2.96,6,60.36
ID01689,Female,18,Psychology,100.0,3.9,3.05,5.2,2,3.26,8,71.58
ID01690,Female,22,Psychology,77.1,3.3,3.16,7.3,8,3.09,4,67.5
ID01691,Male,20,Economics,78.5,6.8,2.71,8.9,8,2.8,7,74.64
ID01692,Male,23,Engineering,97.2,4.9,2.95,8.3,8,3.29,8,75.27
ID01693,Male,19,Psychology,60.7,2.1,3.02,6.0,11,3.06,7,57.87
ID01694,Male,19,Business,66.8,6.7,3.13,10.0,8,3.15,5,74.05
ID01695,Male,18,Mathematics,100.0,8.0,2.22,4.0,7,2.86,4,71.09
ID01696,Male,23,Computer Science,67.4,5.0,3.03,7.0,6,3.1,7,78.87
ID01697,Male,24,Engineering,57.7,3.5,2.91,7.2,7,2.77,6,62.29
ID01698,Male,22,Computer Science,100.0,2.9,3.09,6.7,11,3.2,4,72.15
ID01699,Female,18,Mathematics,64.1,9.5,3.62,7.8,9,4.0,5,89.06
ID01700,Male,18,Engineering,87.8,4.8,4.0,6.7,7,4.0,8,81.03
ID01701,Female,22,Mathematics,86.0,4.2,3.44,4.8,4,3.76,5,77.48
ID01702,Male,20,Psychology,42.8,1.8,2.48,6.9,6,2.07,4,54.38
ID01703,Male,19,Psychology,81.0,2.3,2.93,7.2,15,3.21,7,64.79
ID01704,Male,20,Psychology,91.7,1.5,3.4,8.4,15,3.7,4,67.48
ID01705,Male,23,Mathematics,90.3,3.5,3.34,9.1,5,3.52,8,74.31
ID01706,Male,24,Mathematics,98.6,2.8,3.59,5.7,12,3.62,8,83.98
ID01707,Female,21,Mathematics,79.2,4.4,3.05,9.5,11,3.11,8,71.67
ID01708,Male,21,Computer Science,95.7,7.4,2.92,6.4,7,3.44,8,76.36
ID01709,Female,21,Mathematics,74.7,5.9,3.98,6.2,8,4.0,5,83.14
ID01710,Female,22,Psychology,63.8,6.6,3.13,6.4,6,3.42,5,70.51
ID01711,Male,18,Business,65.5,7.3,2.59,4.1,11,2.73,5,67.67
ID01712,Male,24,Mathematics,63.1,2.4,3.84,6.4,6,3.86,6,77.39
ID01713,Female,20,Business,100.0,3.1,2.35,9.0,10,2.73,8,66.67
ID01714,Male,19,Psychology,62.3,2.8,1.35,7.7,8,1.16,7,41.11
ID01715,Male,21,Mathematics,89.1,6.1,3.48,7.3,8,3.84,7,78.33
ID01716,Female,20,Computer Science,81.0,1.8,3.56,7.5,10,3.96,8,68.82
ID01717,Male,21,Computer Science,83.5,8.6,3.31,8.9,11,3.91,7,85.19
ID01718,Female,24,Business,100.0,3.0,2.45,5.7,9,2.53,5,60.65
ID01719,Female,21,Economics,78.4,1.9,3.07,8.4,8,2.78,6,64.94
ID01720,Male,19,Computer Science,94.2,3.1,2.96,7.1,8,3.4,6,71.36
ID01721,Male,23,Computer Science,85.6,3.3,2.83,5.8,8,3.07,4,63.5
ID01722,Male,23,Computer Science,82.7,3.5,3.81,7.7,11,4.0,7,76.99
ID01723,Male,24,Psychology,100.0,3.6,2.58,7.1,6,3.08,7,67.39
ID01724,Male,23,Computer Science,63.4,7.3,3.26,5.8,11,3.2,7,76.79
ID01725,Female,22,Engineering,100.0,4.8,3.7,5.4,3,4.0,6,88.66
ID01726,Male,18,Mathematics,94.8,1.8,3.29,6.3,17,3.32,7,74.36
ID01727,Male,22,Computer Science,77.8,3.2,3.72,6.2,9,3.86,8,77.22
ID01728,Female,20,Economics,100.0,2.8,3.38,8.8,13,3.62,6,74.84
ID01729,Female,22,Economics,57.3,4.1,3.31,6.7,8,2.99,6,64.82
ID01730,Female,20,Computer Science,77.2,3.8,3.28,6.4,7,3.36,4,70.47
ID01731,Male,20,Computer Science,66.9,10.1,3.41,8.7,4,3.67,7,85.04
ID01732,Female,18,Engineering,91.2,6.6,2.91,9.0,4,3.46,8,77.02
ID01733,Male,19,Computer Science,68.3,5.6,2.45,5.8,11,2.5,7,55.66
ID01734,Male,24,Computer Science,91.5,0.8,3.58,5.1,11,3.48,8,71.34
ID01735,Male,18,Mathematics,82.2,6.4,3.68,7.8,6,4.0,8,87.56
ID01736,Female,24,Economics,77.8,1.1,3.23,6.7,7,2.96,7,66.3
ID01737,Male,23,Engineering,90.8,3.0,2.83,6.2,9,3.31,6,63.36
ID01738,Male,23,Economics,81.0,3.2,2.32,8.6,5,2.52,4,65.62
ID01739,Male,22,Engineering,68.7,7.1,3.14,6.6,10,3.53,4,74.46
ID01740,Male,20,Economics,100.0,2.1,2.43,9.9,6,2.4,5,63.77
ID01741,Female,21,Computer Science,77.7,3.6,2.36,7.1,5,2.4,6,60.27
ID01742,Female,21,Economics,51.7,1.6,3.09,7.2,8,2.61,7,57.51
ID01743,Female,24,Economics,72.4,5.3,2.72,10.0,8,2.79,6,63.92
ID01744,Male,20,Engineering,66.0,3.0,3.27,7.5,11,3.27,4,73.83
ID01745,Male,24,Business,97.4,4.4,3.02,5.9,11,3.32,5,77.68
ID01746,Male,18,Engineering,89.8,0.5,2.8,5.5,10,2.82,8,64.42
ID01747,Male,19,Engineering,91.0,1.9,2.25,6.3,10,2.32,8,59.22
ID01748,Male,18,Engineering,79.4,4.5,2.67,7.4,4,2.59,5,62.55
ID01749,Female,20,Psychology,80.8,5.8,2.69,8.4,6,3.17,8,72.62
ID01750,Male,20,Psychology,79.4,8.7,2.49,4.7,9,2.76,7,68.96
ID01751,Male,19,Psychology,83.8,8.0,2.94,7.0,9,3.6,8,78.22
ID01752,Male,24,Engineering,97.5,2.7,2.53,8.9,10,2.56,8,59.64
ID01753,Male,22,Business,90.0,4.3,3.02,7.4,7,3.2,7,66.5
ID01754,Male,22,Engineering,92.5,6.1,3.22,9.0,7,3.38,5,80.55
ID01755,Female,19,Computer Science,92.5,4.8,2.69,4.7,11,2.99,7,67.29
ID01756,Female,22,Business,98.3,3.2,3.31,6.7,12,3.62,5,70.52
ID01757,Female,21,Psychology,89.3,4.5,2.42,7.2,7,2.64,5,66.22
ID01758,Male,22,Economics,90.4,8.3,2.54,7.8,5,3.04,7,80.49
ID01759,Male,22,Economics,100.0,3.9,3.04,5.7,6,3.3,6,78.77
ID01760,Male,22,Mathematics,75.0,5.4,3.44,7.6,12,3.63,6,76.08
ID01761,Male,21,Business,72.2,4.6,3.53,7.7,8,3.73,5,75.81
ID01762,Female,24,Psychology,67.2,2.6,3.91,6.9,9,3.95,6,78.43
ID01763,Male,22,Business,87.7,7.1,2.91,7.7,13,3.23,4,79.5
ID01764,Male,23,Business,57.2,4.0,3.04,7.5,11,2.82,7,63.07
ID01765,Male,21,Economics,91.9,3.2,2.58,6.0,5,2.73,6,64.95
ID01766,Male,19,Engineering,83.4,4.6,2.47,6.8,6,2.88,8,64.91
ID01767,Female,18,Computer Science,100.0,7.5,3.21,5.1,10,3.59,6,85.8
ID01768,Male,19,Mathematics,74.9,4.4,2.71,4.8,10,2.59,6,64.39
ID01769,Male,18,Psychology,82.0,4.4,3.72,7.4,10,4.0,4,80.09
ID01770,Male,19,Business,100.0,5.3,2.37,4.2,13,2.64,4,72.33
ID01771,Male,23,Mathematics,100.0,6.0,3.34,6.6,7,3.92,5,86.55
ID01772,Female,18,Business,74.8,3.4,2.6,7.6,10,2.51,5,62.68
ID01773,Female,18,Economics,87.7,3.7,2.69,7.0,11,2.88,5,71.47
ID01774,Female,20,Computer Science,89.4,3.3,3.37,10.0,5,3.72,5,74.13
ID01775,Female,18,Economics,90.6,5.3,2.76,7.6,8,3.07,7,76.07
ID01776,Male,18,Mathematics,81.1,4.0,2.84,6.6,9,3.0,4,68.95
ID01777,Female,20,Psychology,100.0,4.1,2.69,7.9,5,3.0,5,80.0
ID01778,Male,22,Business,56.7,4.2,3.99,5.0,9,3.78,4,73.86
ID01779,Male,22,Computer Science,78.7,1.7,2.79,8.5,4,2.6,5,59.37
ID01780,Female,20,Economics,91.7,5.7,3.13,6.2,11,3.55,7,78.62
ID01781,Male,21,Mathematics,91.9,3.3,3.0,8.7,5,3.03,4,72.02
ID01782,Female,18,Economics,100.0,4.0,3.21,7.6,6,3.64,5,82.99
ID01783,Male,18,Business,100.0,3.0,2.79,7.9,16,2.73,4,67.36
ID01784,Female,20,Business,80.7,2.1,3.0,6.2,7,3.35,8,68.34
ID01785,Female,20,Psychology,100.0,4.4,3.3,5.3,10,3.53,7,82.66
ID01786,Female,21,Computer Science,74.3,5.1,2.67,5.3,6,2.69,5,67.6
ID01787,Female,23,Engineering,99.0,13.4,3.64,4.4,5,4.0,4,98.72
ID01788,Female,22,Economics,100.0,2.8,3.69,6.4,4,3.86,4,85.56
ID01789,Male,19,Business,100.0,6.3,3.4,6.1,8,3.78,6,88.04
ID01790,Male,23,Mathematics,86.6,3.3,3.13,8.5,6,3.38,7,73.09
ID01791,Male,24,Economics,80.0,6.6,1.6,5.4,7,2.11,6,55.81
ID01792,Female,22,Psychology,62.1,5.6,3.31,10.0,8,3.52,8,72.92
ID01793,Male,18,Psychology,89.7,2.9,2.9,5.5,10,3.1,5,67.86
ID01794,Female,24,Business,68.3,2.0,2.98,5.6,8,2.66,5,63.97
ID01795,Male,23,Business,73.1,1.6,2.15,4.8,8,2.16,6,51.13
ID01796,Male,20,Business,67.1,6.9,3.35,7.0,10,3.51,5,74.09
ID01797,Female,21,Engineering,78.1,2.3,2.38,6.5,14,2.19,8,53.7
ID01798,Male,22,Business,84.6,1.4,3.16,6.8,9,3.57,4,65.14
ID01799,Male,21,Economics,89.1,6.9,3.55,7.6,11,3.96,6,85.55
ID01800,Male,24,Economics,76.0,4.1,2.87,8.5,6,2.89,6,66.58
ID01801,Female,22,Computer Science,100.0,3.4,3.71,5.2,6,3.79,4,83.46
ID01802,Female,23,Mathematics,81.9,6.0,2.73,7.0,14,3.27,6,71.51
ID01803,Male,18,Business,73.2,3.3,3.4,8.3,10,3.51,6,69.77
ID01804,Male,19,Economics,88.4,5.7,2.45,5.4,7,2.98,5,71.58
ID01805,Male,21,Economics,100.0,2.9,3.62,10.0,14,3.67,4,79.77
ID01806,Female,21,Economics,90.0,8.3,3.54,10.0,10,4.0,4,86.47
ID01807,Female,19,Engineering,79.6,2.6,3.33,6.9,8,3.38,4,72.33
ID01808,Male,21,Mathematics,62.1,5.7,2.9,5.3,9,3.06,6,61.29
ID01809,Male,21,Psychology,81.7,7.5,2.4,5.5,9,2.76,4,66.05
ID01810,Male,22,Economics,88.5,0.3,2.9,7.4,4,3.03,8,65.54
ID01811,Female,22,Business,79.2,5.4,3.66,8.0,4,3.72,5,75.71
ID01812,Female,19,Economics,60.0,2.6,3.16,4.2,8,3.15,7,67.0
ID01813,Male,24,Mathematics,72.2,6.0,2.32,5.6,10,2.49,7,66.48
ID01814,Male,18,Psychology,100.0,4.6,2.54,7.2,11,2.82,6,68.02
ID01815,Male,23,Engineering,100.0,5.3,3.73,4.9,10,4.0,8,87.76
ID01816,Female,23,Computer Science,71.7,3.9,3.34,6.6,10,3.24,4,75.01
ID01817,Male,24,Business,95.1,7.7,2.48,7.6,7,2.82,5,71.87
ID01818,Female,21,Computer Science,67.3,1.6,2.22,6.8,6,2.19,5,53.15
ID01819,Female,18,Engineering,100.0,7.3,2.79,5.9,5,3.34,4,75.95
ID01820,Male,19,Mathematics,88.7,2.9,2.17,7.1,8,2.63,5,56.38
ID01821,Male,24,Mathematics,99.2,1.1,3.02,7.8,6,3.27,5,66.13
ID01822,Male,19,Engineering,59.3,4.2,4.0,5.6,4,3.78,7,79.25
ID01823,Female,22,Economics,95.2,2.7,2.3,7.5,11,2.55,5,64.3
ID01824,Female,21,Engineering,84.9,5.2,3.01,7.5,8,3.57,8,72.46
ID01825,Female,20,Business,97.8,5.5,3.76,7.8,7,4.0,7,83.34
ID01826,Male,19,Psychology,98.7,3.7,3.47,7.4,10,3.73,8,76.54
ID01827,Male,24,Computer Science,86.0,5.4,3.03,7.2,12,3.49,4,75.15
ID01828,Female,21,Computer Science,76.0,4.8,3.03,6.8,12,2.94,8,75.79
ID01829,Female,18,Mathematics,96.7,4.2,2.52,6.6,9,2.74,7,68.41
ID01830,Male,24,Economics,84.1,3.6,2.97,8.1,6,3.38,8,67.9
ID01831,Female,22,Mathematics,71.9,3.0,3.22,6.9,6,3.02,5,70.55
ID01832,Female,23,Business,71.2,10.2,3.65,7.8,3,3.89,8,87.67
ID01833,Female,18,Engineering,62.8,4.0,2.79,7.8,4,2.7,6,60.93
ID01834,Female,19,Computer Science,77.3,4.9,3.01,5.6,10,3.08,4,67.64
ID01835,Female,19,Business,100.0,5.8,2.63,6.5,16,2.61,6,76.99
ID01836,Female,18,Mathematics,87.7,3.5,3.21,6.9,5,3.34,4,65.44
ID01837,Male,19,Mathematics,77.1,5.1,3.49,7.1,6,3.77,8,79.86
ID01838,Male,24,Computer Science,97.1,9.7,3.41,7.6,9,4.0,5,89.17
ID01839,Female,21,Mathematics,72.5,2.6,2.51,7.3,6,2.43,5,56.61
ID01840,Male,19,Economics,86.4,9.7,3.17,7.1,4,3.65,6,89.66
ID01841,Male,22,Mathematics,82.3,6.1,2.76,6.3,7,3.29,6,68.58
ID01842,Male,21,Psychology,96.7,2.9,3.61,8.6,8,3.96,4,77.57
ID01843,Male,24,Engineering,61.3,2.5,3.02,7.5,13,3.18,8,61.46
ID01844,Female,20,Mathematics,72.2,9.6,2.34,6.8,7,2.52,8,70.67
ID01845,Female,19,Psychology,60.4,7.0,2.99,6.4,8,3.23,7,68.89
ID01846,Male,19,Business,81.1,3.8,3.33,7.4,7,3.64,7,68.94
ID01847,Male,22,Mathematics,100.0,3.1,3.22,7.0,5,3.39,6,72.88
ID01848,Male,24,Economics,77.4,2.9,2.84,4.7,6,2.86,6,68.04
ID01849,Female,22,Business,77.3,3.7,2.81,5.5,8,2.86,6,65.59
ID01850,Female,23,Mathematics,98.1,3.9,2.61,9.0,6,3.04,4,69.57
ID01851,Male,24,Computer Science,100.0,4.5,2.9,7.6,9,3.11,4,73.09
ID01852,Female,18,Psychology,83.7,2.3,2.67,6.0,7,2.83,5,60.26
ID01853,Female,18,Psychology,95.3,2.8,3.59,6.4,9,4.0,6,83.82
ID01854,Female,18,Computer Science,68.8,3.6,2.65,5.7,16,2.24,4,60.27
ID01855,Female,22,Engineering,100.0,11.6,3.16,6.2,10,3.88,4,90.32
ID01856,Male,18,Economics,100.0,4.8,3.13,8.5,11,3.46,8,80.93
ID01857,Female,24,Psychology,92.8,1.8,3.57,6.7,2,3.77,5,73.72
ID01858,Male,18,Business,53.7,2.3,3.64,8.2,6,3.02,6,66.29
ID01859,Female,20,Economics,76.6,9.6,3.45,9.4,8,3.72,6,85.82
ID01860,Female,18,Psychology,94.2,7.8,3.28,6.4,6,3.71,7,84.25
ID01861,Female,19,Engineering,78.7,3.3,2.58,5.1,10,2.68,7,62.53
ID01862,Female,23,Business,100.0,5.4,2.57,7.6,8,3.07,5,77.41
ID01863,Male,22,Economics,93.8,5.1,2.68,5.8,7,3.12,8,71.51
ID01864,Male,21,Business,74.4,4.1,3.48,7.0,3,3.72,5,67.52
ID01865,Female,23,Computer Science,85.5,2.5,3.14,7.3,5,3.24,8,70.53
ID01866,Female,20,Mathematics,71.6,1.3,3.53,9.8,13,3.2,6,69.15
ID01867,Male,22,Computer Science,82.3,6.6,3.6,7.5,4,4.0,4,83.41
ID01868,Male,24,Economics,76.7,5.1,2.74,6.3,11,3.0,7,67.79
ID01869,Male,22,Mathematics,100.0,2.5,3.12,7.9,12,3.2,4,72.81
ID01870,Female,19,Computer Science,100.0,7.6,3.09,8.2,14,3.7,7,82.53
ID01871,Female,24,Mathematics,63.5,9.4,2.94,8.8,13,3.14,4,76.94
ID01872,Male,23,Psychology,56.2,4.7,2.83,5.6,11,2.5,5,60.74
ID01873,Male,23,Business,81.3,4.0,3.69,8.9,4,4.0,7,76.22
ID01874,Female,18,Mathematics,62.2,1.5,3.13,10.0,6,2.87,8,70.66
ID01875,Female,24,Psychology,85.7,3.7,3.11,8.9,10,3.38,6,69.44
ID01876,Male,19,Engineering,96.2,2.1,2.7,9.2,11,2.79,4,65.68
ID01877,Female,18,Computer Science,100.0,3.8,3.44,6.3,4,3.63,5,75.41
ID01878,Male,18,Engineering,88.0,7.1,2.6,9.5,4,2.95,8,72.3
ID01879,Male,22,Economics,82.1,5.8,3.33,6.3,5,3.64,7,75.11
ID01880,Female,23,Psychology,55.3,7.7,3.34,6.9,7,3.28,4,73.82
ID01881,Female,18,Engineering,85.4,3.5,2.89,6.3,7,3.23,5,71.22
ID01882,Female,20,Engineering,86.1,1.8,3.26,6.1,8,3.47,5,71.37
ID01883,Female,20,Psychology,94.6,3.4,3.19,7.0,6,3.38,4,76.02
ID01884,Female,23,Business,74.4,4.7,3.08,5.3,9,2.91,8,65.04
ID01885,Male,20,Mathematics,78.5,7.9,3.11,6.0,10,3.2,7,83.7
ID01886,Male,22,Economics,62.8,6.5,3.13,5.5,6,3.05,4,68.16
ID01887,Male,19,Economics,50.6,1.4,3.16,9.3,14,2.6,7,63.49
ID01888,Male,21,Computer Science,68.4,4.6,3.13,9.4,8,2.91,6,72.4
ID01889,Female,18,Mathematics,61.4,7.1,2.55,10.0,6,2.48,4,66.34
ID01890,Female,21,Computer Science,90.1,8.2,3.02,6.9,6,3.57,6,77.89
ID01891,Male,19,Economics,77.2,7.4,3.23,7.0,9,3.32,4,78.97
ID01892,Male,19,Mathematics,76.9,2.7,3.15,8.2,12,2.94,5,66.52
ID01893,Female,22,Engineering,70.2,2.8,3.58,5.1,12,3.41,8,72.46
ID01894,Male,20,Business,36.5,10.2,3.41,5.5,7,3.19,7,75.66
ID01895,Female,20,Engineering,100.0,3.2,2.66,4.6,4,2.76,4,61.86
ID01896,Female,19,Business,70.0,9.3,3.02,8.3,8,3.35,8,80.99
ID01897,Female,22,Psychology,78.8,2.4,2.94,5.7,9,2.75,6,64.68
ID01898,Male,22,Computer Science,63.2,3.8,3.1,8.5,8,2.91,8,64.57
ID01899,Male,23,Computer Science,99.6,1.0,3.1,6.3,11,3.18,7,67.84
ID01900,Female,24,Psychology,87.2,3.7,3.41,7.0,7,3.94,5,77.16
ID01901,Female,18,Mathematics,72.6,2.5,3.19,6.7,16,2.72,6,64.33
ID01902,Male,24,Psychology,79.1,5.8,3.72,7.3,8,4.0,6,75.76
ID01903,Female,20,Economics,100.0,5.8,3.22,6.3,5,3.49,7,82.1
ID01904,Male,19,Psychology,83.9,5.2,2.68,8.6,9,3.14,5,69.78
ID01905,Female,23,Business,82.3,2.6,2.87,6.7,11,3.15,5,64.64
ID01906,Male,21,Economics,70.9,7.7,3.4,7.5,10,3.68,5,76.43
ID01907,Female,20,Psychology,56.6,4.2,2.29,7.2,9,1.95,5,54.3
ID01908,Male,18,Computer Science,82.6,6.1,2.43,5.5,6,2.94,4,61.87
ID01909,Male,22,Engineering,89.9,7.4,3.11,9.0,8,3.56,4,76.96
ID01910,Male,19,Business,100.0,4.5,3.58,6.0,11,4.0,8,80.97
ID01911,Male,20,Business,51.3,1.7,3.75,8.2,6,3.31,4,70.32
ID01912,Female,21,Mathematics,68.1,4.8,2.99,8.1,9,2.83,8,66.65
ID01913,Female,18,Engineering,76.3,3.7,3.63,4.8,6,3.7,4,75.04
ID01914,Male,18,Business,84.9,2.4,3.14,6.7,6,3.28,7,75.06
ID01915,Male,23,Psychology,82.8,8.7,2.33,7.9,10,2.83,5,71.19
ID01916,Female,20,Business,83.2,3.5,3.1,6.6,8,3.49,6,71.44
ID01917,Female,21,Business,91.1,5.6,2.79,6.8,6,3.06,5,71.23
ID01918,Female,18,Business,71.5,6.4,3.56,7.3,6,3.9,6,77.84
ID01919,Male,19,Mathematics,99.0,4.8,3.09,6.4,8,3.33,6,70.28
ID01920,Male,18,Business,91.5,3.2,2.46,7.5,5,2.84,6,66.01
ID01921,Female,21,Business,80.2,1.6,2.35,7.1,11,2.63,5,56.91
ID01922,Male,22,Mathematics,100.0,5.2,3.09,6.7,11,3.58,6,77.35
ID01923,Female,22,Economics,100.0,3.5,1.89,5.5,3,2.09,8,57.58
ID01924,Male,23,Engineering,99.0,10.0,2.84,7.6,6,3.44,6,86.01
ID01925,Female,20,Economics,39.7,2.8,3.22,4.0,8,3.0,5,55.14
ID01926,Male,21,Computer Science,100.0,1.0,2.57,7.4,6,2.9,4,60.57
ID01927,Female,23,Mathematics,96.9,2.0,3.6,7.0,13,3.84,5,74.32
ID01928,Male,24,Mathematics,100.0,7.4,3.7,5.8,7,3.99,4,95.99
ID01929,Female,18,Business,100.0,6.5,2.59,4.9,5,3.12,4,76.24
ID01930,Male,24,Business,100.0,8.7,2.95,7.6,10,3.59,8,76.35
ID01931,Female,18,Computer Science,98.2,3.7,3.6,6.6,14,3.79,4,76.91
ID01932,Female,22,Business,100.0,6.0,3.1,7.2,5,3.42,6,79.23
ID01933,Female,23,Psychology,100.0,4.7,2.4,4.2,2,2.7,8,65.98
ID01934,Female,22,Business,88.2,2.9,3.03,7.7,6,3.33,8,65.54
ID01935,Female,19,Business,61.4,4.2,2.67,8.4,6,2.59,4,66.3
ID01936,Female,24,Psychology,80.4,3.3,3.65,6.8,9,3.94,4,77.83
ID01937,Male,24,Computer Science,90.8,8.4,3.4,5.7,12,3.74,5,87.67
ID01938,Female,22,Psychology,86.1,2.9,2.94,7.7,11,3.14,6,65.67
ID01939,Male,19,Mathematics,66.3,9.1,3.17,6.6,10,3.47,8,80.53
ID01940,Male,18,Psychology,60.5,2.8,2.45,8.3,6,2.17,5,53.27
ID01941,Male,23,Engineering,73.9,3.3,2.72,7.0,12,2.68,4,61.62
ID01942,Male,19,Mathematics,97.1,4.3,3.88,4.0,8,4.0,5,88.06
ID01943,Female,23,Business,100.0,2.7,3.13,4.0,8,3.18,8,68.55
ID01944,Female,24,Mathematics,98.7,4.3,3.57,5.9,10,3.69,4,87.15
ID01945,Female,23,Computer Science,100.0,4.6,3.22,7.7,8,3.46,5,79.02
ID01946,Male,24,Computer Science,83.8,8.2,3.76,6.3,6,4.0,4,92.89
ID01947,Male,19,Psychology,58.9,1.0,2.1,7.7,6,1.65,4,42.37
ID01948,Male,24,Mathematics,78.2,2.8,3.01,6.0,7,2.84,8,63.77
ID01949,Male,20,Business,81.1,9.8,3.92,10.0,4,4.0,4,90.29
ID01950,Male,24,Computer Science,77.5,3.3,3.58,6.7,4,3.59,5,75.95
ID01951,Male,22,Economics,85.8,3.3,3.76,7.4,12,4.0,8,79.95
ID01952,Male,19,Business,91.6,2.7,3.1,5.6,9,3.17,7,69.53
ID01953,Female,18,Economics,97.8,6.0,2.83,6.4,11,3.43,4,72.32
ID01954,Female,23,Engineering,80.8,1.5,2.59,7.7,9,2.95,6,55.01
ID01955,Female,21,Economics,56.4,5.1,2.55,6.9,7,2.17,8,59.22
ID01956,Female,19,Computer Science,77.8,10.5,3.5,4.0,6,3.87,6,87.18
ID01957,Female,22,Psychology,85.7,1.3,3.36,7.7,9,3.45,6,68.17
ID01958,Male,24,Engineering,100.0,6.0,3.07,7.9,7,3.54,6,83.85
ID01959,Female,23,Mathematics,76.5,1.9,3.35,8.1,5,3.34,7,68.74
ID01960,Female,20,Business,92.7,5.2,3.17,8.6,7,3.65,4,80.97
ID01961,Male,18,Computer Science,89.4,5.0,3.58,7.3,9,3.85,8,79.98
ID01962,Male,20,Engineering,85.7,6.2,3.58,10.0,7,4.0,8,83.78
ID01963,Female,21,Engineering,99.0,3.0,2.57,7.4,4,2.7,4,65.92
ID01964,Male,19,Computer Science,75.1,3.1,3.24,4.0,5,3.31,8,64.43
ID01965,Female,23,Mathematics,76.4,6.3,2.27,7.3,11,2.54,8,67.2
ID01966,Female,19,Mathematics,84.8,3.0,3.17,8.7,4,3.54,7,70.38
ID01967,Male,22,Psychology,75.4,6.7,3.4,4.9,6,3.43,5,81.24
ID01968,Male,19,Economics,92.6,0.8,2.44,6.6,6,2.81,6,56.04
ID01969,Male,18,Mathematics,74.3,4.8,2.89,8.8,5,3.01,8,67.42
ID01970,Male,21,Psychology,88.4,6.5,3.1,6.2,9,3.51,4,75.12
ID01971,Male,20,Economics,83.5,3.7,3.22,6.6,8,3.49,8,76.26
ID01972,Female,21,Engineering,88.2,8.4,2.96,8.2,8,3.37,8,80.48
ID01973,Male,23,Computer Science,78.1,3.1,2.51,5.1,4,2.45,7,61.34
ID01974,Male,19,Mathematics,79.9,4.7,3.07,7.0,4,3.03,5,75.66
ID01975,Male,23,Psychology,86.4,7.1,2.27,5.5,10,2.65,6,70.48
ID01976,Female,20,Engineering,88.0,2.1,2.98,6.6,4,3.06,4,69.47
ID01977,Male,23,Mathematics,84.9,7.5,2.88,7.4,6,3.35,8,71.56
ID01978,Male,22,Business,100.0,5.0,3.03,8.6,8,3.4,5,74.58
ID01979,Female,21,Engineering,70.1,2.6,2.82,7.5,10,2.84,4,58.49
ID01980,Female,20,Mathematics,84.0,4.1,2.35,6.2,12,2.63,7,63.7
ID01981,Male,20,Engineering,61.4,2.5,2.92,8.8,6,2.7,7,61.01
ID01982,Female,24,Computer Science,90.6,5.7,3.57,7.9,6,3.94,7,78.97
ID01983,Male,20,Computer Science,68.3,3.6,3.73,4.1,7,3.49,4,75.0
ID01984,Male,24,Computer Science,80.8,3.3,4.0,8.3,10,4.0,7,77.32
ID01985,Male,18,Economics,79.4,5.8,3.95,7.1,9,4.0,7,85.6
ID01986,Male,24,Business,89.2,3.7,2.5,7.0,6,2.71,7,59.11
ID01987,Female,21,Computer Science,76.7,4.2,2.9,8.8,14,2.72,8,69.04
ID01988,Male,23,Business,76.1,4.0,3.09,6.7,11,3.28,5,70.65
ID01989,Male,24,Computer Science,100.0,1.0,3.06,8.3,9,3.05,5,74.8
ID01990,Female,20,Economics,89.3,1.7,3.13,8.9,7,3.17,8,71.31
ID01991,Female,21,Engineering,76.6,2.8,4.0,7.1,7,3.98,6,78.48
ID01992,Male,24,Mathematics,81.2,2.9,2.56,7.7,6,2.84,6,63.75
ID01993,Female,24,Mathematics,100.0,0.9,2.74,8.0,16,2.51,5,60.28
ID01994,Male,20,Computer Science,81.5,4.2,3.92,7.7,7,4.0,7,79.79
ID01995,Female,22,Mathematics,74.7,3.9,2.79,8.3,12,2.81,7,65.84
ID01996,Female,22,Computer Science,74.7,4.5,3.3,5.4,7,3.27,4,66.58
ID01997,Female,24,Computer Science,76.8,3.4,3.62,6.0,10,3.8,6,75.66
ID01998,Male,22,Psychology,76.1,8.9,3.34,5.1,4,3.73,8,79.69
ID01999,Male,19,Psychology,65.8,5.5,3.2,9.5,10,3.24,5,71.75
ID02000,Male,20,Psychology,68.1,9.6,3.57,4.5,7,3.99,5,82.08
ID02001,Male,19,Business,72.6,2.1,2.65,9.0,4,2.56,8,60.06
ID02002,Male,21,Psychology,93.9,3.4,2.85,7.7,7,3.18,4,69.52
ID02003,Female,19,Computer Science,79.3,3.0,3.37,5.7,9,3.42,5,76.36
